NAME,YEAR,FRONT_VARIATION
MALAVALLE (VEDR. DI) / UEBELTALF.,2008,-14.0
MALAVALLE (VEDR. DI) / UEBELTALF.,2009,-8.0
MALAVALLE (VEDR. DI) / UEBELTALF.,2010,-50.0
MALAVALLE (VEDR. DI) / UEBELTALF.,2011,-32.0
MALAVALLE (VEDR. DI) / UEBELTALF.,2012,-14.0
MALAVALLE (VEDR. DI) / UEBELTALF.,2013,-1.0
MALEDIA,1924,-8.0
MALEDIA,1925,0.0
MALEDIA,1927,-3.5
MALEDIA,1928,1.0
MALEDIA,1929,-3.0
MALEDIA,1930,1.0
MALEDIA,1931,-8.0
MALEDIA,1932,-1.0
MALEDIA,1933,0.0
MALEDIA,1934,0.0
MALEDIA,1935,-1.0
MALEDIA,1936,2.5
MALEDIA,1937,-0.5
MALEDIA,1938,-1.0
MALEDIA,1939,0.5
MALEDIA,1941,5.0
MALEDIA,1942,-4.0
MALEDIA,1947,-25.0
MALEDIA,1949,-4.0
MALEDIA,1950,-2.5
MALEDIA,1951,7.0
MALEDIA,1952,-5.0
MALEDIA,1953,-3.0
MALEDIA,1954,-10.0
MALEDIA,1955,-0.5
MALEDIA,1956,-3.0
MALEDIA,1957,-1.5
MALEDIA,1958,-0.3
MALEDIA,1959,-0.2
MALEDIA,1961,2.0
MALEDIA,1962,-2.0
MALEDIA,1963,-2.5
MALEDIA,1964,-2.0
MALEDIA,1965,-2.0
MALEDIA,1966,-2.0
MALEDIA,1967,-4.0
MALEDIA,1968,-1.5
MALEDIA,1980,0.0
MALIY AKTRU,1936,-90.0
MALIY AKTRU,1939,-11.0
MALIY AKTRU,1949,-22.0
MALIY AKTRU,1952,-26.0
MALIY AKTRU,1954,-13.0
MALIY AKTRU,1955,-10.2
MALIY AKTRU,1956,-11.1
MALIY AKTRU,1957,-10.7
MALIY AKTRU,1958,-8.5
MALIY AKTRU,1960,-8.0
MALIY AKTRU,1961,-4.5
MALIY AKTRU,1962,-8.0
MALIY AKTRU,1963,-4.0
MALIY AKTRU,1964,-5.0
MALIY AKTRU,1965,-4.0
MALIY AKTRU,1966,-2.0
MALIY AKTRU,1967,-3.0
MALIY AKTRU,1969,-3.6
MALIY AKTRU,1971,-6.1
MALIY AKTRU,1973,-10.0
MALIY AKTRU,1974,-7.5
MALIY AKTRU,1976,-1.0
MALIY AKTRU,1977,-3.0
MALIY AKTRU,1979,-1.5
MALIY AKTRU,1980,-1.0
MALIY AKTRU,1981,-2.2
MALIY AKTRU,1982,-6.0
MALIY AKTRU,1983,-8.5
MALIY AKTRU,1984,-5.2
MALIY AKTRU,1985,-6.8
MALIY AKTRU,1986,-8.0
MALIY AKTRU,1987,-11.3
MALIY AKTRU,1988,-5.2
MALIY AKTRU,1989,-3.2
MALIY AKTRU,1990,-2.0
MALIY AKTRU,1991,-5.0
MALIY AKTRU,1992,-10.0
MALIY AKTRU,1993,0.5
MALIY AKTRU,1994,-9.0
MALIY AKTRU,1995,-12.0
MALIY AKTRU,1996,-5.0
MALIY AKTRU,1997,-3.0
MALIY AKTRU,1998,-16.0
MALIY AKTRU,1999,-7.5
MALIY AKTRU,2000,-12.5
MALIY AKTRU,2001,-13.0
MALIY AKTRU,2002,-21.6
MALIY AKTRU,2003,-14.8
MALIY AKTRU,2004,-13.4
MALIY AKTRU,2005,-12.0
MALIY AKTRU,2009,-10.0
MALIY AZAU,1957,-634.0
MALIY AZAU,1959,-9.0
MALIY AZAU,1987,-200.0
MALIY AZAU,1992,0.0
MALIY AZAU,1997,-10.0
MALIY AZAU,2001,-60.0
MALIY AZAU,2007,55.0
MALIY AZAU,2010,-205.0
MALYY BERELSKIY,1967,-26.0
MALYY BERELSKIY,1969,-24.0
MALYY BERELSKIY,1970,-10.0
MALYY BERELSKIY,1971,-18.0
MALYY BERELSKIY,1973,-45.0
MALYY BERELSKIY,1974,-45.0
MALYY BERELSKIY,1976,-29.0
MALYY BERELSKIY,1977,-32.0
MALYY BERELSKIY,1978,2.0
MANDRONE,1911,-54.0
MANDRONE,1950,-145.0
MANDRONE,1951,-1000.0
MANDRONE,1952,-2.0
MANDRONE,1953,1.0
MANDRONE,1954,-24.0
MANDRONE,1955,-20.0
MANDRONE,1956,-7.5
MANDRONE,1957,-10.0
MANDRONE,1958,-11.5
MANDRONE,1959,5.0
MANDRONE,1961,4.0
MANDRONE,1962,-6.0
MANDRONE,1963,-2.5
MANDRONE,1964,-8.5
MANDRONE,1965,-5.0
MANDRONE,1966,-4.0
MANDRONE,1967,-6.0
MANDRONE,1968,0.0
MANDRONE,1976,0.0
MANDRONE,1977,6.5
MANDRONE,1978,7.0
MANDRONE,1981,0.0
MANDRONE,1983,0.0
MANDRONE,1984,-3.0
MANDRONE,1985,0.0
MANDRONE,1986,-1.0
MANDRONE,1987,-4.0
MANDRONE,1988,-6.0
MANDRONE,1989,-5.0
MANDRONE,1990,-3.0
MANDRONE,1991,-5.0
MANDRONE,1992,-14.0
MANDRONE,1993,-2.0
MANDRONE,1994,-3.0
MANDRONE,1995,-2.5
MANDRONE,1996,-3.0
MANDRONE,1997,-1.0
MANDRONE,1998,-19.5
MANDRONE,1999,-16.5
MANDRONE,2000,-18.5
MANDRONE,2001,-1.5
MANDRONE,2002,-13.5
MANDRONE,2003,-19.0
MANDRONE,2004,-5.5
MANDRONE,2005,-17.5
MANDRONE,2006,-12.0
MANDRONE,2007,-24.5
MANDRONE,2008,-5.0
MANDRONE,2009,-6.0
MANDRONE,2010,-21.0
MANDRONE,2011,-5.0
MANDRONE,2012,-20.0
MANSHUK MAMETOVA,1962,-96.0
MANSHUK MAMETOVA,1967,-17.0
MANSHUK MAMETOVA,1968,-21.0
MANSHUK MAMETOVA,1969,19.0
MANSHUK MAMETOVA,1970,0.0
MARBORECILINDRO,1990,-100.0
MARBORECILINDRO,2004,-60.0
MARBORECILINDRO,2005,-30.0
MARGERIE,1974,75.0
MARGERIE,1980,0.0
MARGERIE,2011,30.0
MARINELLI,2011,-15000.0
MARION,2011,-8.0
MARMADUKE DIXON,2011,-19.0
MARMOLADA CENTR.,1902,-19.0
MARMOLADA CENTR.,1903,19.0
MARMOLADA CENTR.,1910,4.0
MARMOLADA CENTR.,1923,1.0
MARMOLADA CENTR.,1924,-5.5
MARMOLADA CENTR.,1925,-2.5
MARMOLADA CENTR.,1926,0.5
MARMOLADA CENTR.,1927,-1.5
MARMOLADA CENTR.,1928,-2.5
MARMOLADA CENTR.,1929,-21.0
MARMOLADA CENTR.,1930,-3.0
MARMOLADA CENTR.,1931,-7.5
MARMOLADA CENTR.,1932,-6.5
MARMOLADA CENTR.,1933,-2.0
MARMOLADA CENTR.,1934,-5.0
MARMOLADA CENTR.,1935,-7.5
MARMOLADA CENTR.,1936,-11.0
MARMOLADA CENTR.,1937,-9.0
MARMOLADA CENTR.,1986,-1.0
MARMOLADA CENTR.,1988,-6.0
MARMOLADA CENTR.,1990,-0.5
MARMOLADA CENTR.,1991,-11.5
MARMOLADA CENTR.,1992,-13.5
MARMOLADA CENTR.,1994,-10.0
MARMOLADA CENTR.,1996,-8.5
MARMOLADA CENTR.,1999,-2.5
MARMOLADA CENTR.,2001,-326.5
MARMOLADA CENTR.,2002,-17.5
MARMOLADA CENTR.,2003,-90.0
MARMOLADA CENTR.,2004,-20.0
MARMOLADA CENTR.,2005,-26.0
MARMOLADA CENTR.,2006,4.0
MARMOLADA CENTR.,2007,-8.5
MARMOLADA CENTR.,2008,-17.0
MARMOLADA CENTR.,2009,-4.0
MARMOLADA CENTR.,2010,3.0
MARMOLADA CENTR.,2011,-90.0
MARMOLADA CENTR.,2012,-5.0
MARMOLADA CENTR.,2013,0.0
MARMOLEJO 1,2010,-120.0
MARMOLEJO 2,2010,-216.0
MARMOLEJO 3,2010,-312.0
MARMOTTE,1933,-42.0
MARMOTTE,1934,-28.5
MARMOTTE,1950,-32.0
MARMOTTE,1952,-10.0
MARMOTTE,1953,-10.0
MARMOTTE,1955,-1.0
MARMOTTE,1962,-49.5
MARMOTTE,1963,0.0
MARMOTTE,1964,-27.0
MAROVIN,1953,-124.0
MAROVIN,1954,-8.0
MAROVIN,1986,0.0
MAROVIN,1987,-4.0
MAROVIN,1988,-5.0
MAROVIN,1989,-6.0
MAROVIN,1990,-2.0
MAROVIN,1991,-1.0
MAROVIN,1992,-1.5
MAROVIN,1993,-3.5
MAROVIN,1994,-5.0
MAROVIN,1995,-18.0
MAROVIN,1996,-8.0
MAROVIN,1997,-0.5
MAROVIN,1998,5.0
MAROVIN,1999,-4.0
MAROVIN,2000,-5.5
MAROVIN,2006,-11.0
MAROVIN,2007,-38.0
MAROVIN,2008,-6.0
MARQUETTE,1974,0.0
MARQUETTE,1976,0.0
MARTELOT,1928,0.5
MARTELOT,1978,3.0
MARTELOT,1979,0.0
MARTELOT,1985,-21.0
MARTELOT,1986,10.0
MARTELOT,1987,-12.5
MARTELOT,1988,2.0
MARTELOT,1989,-3.0
MARTELOT,1990,-4.0
MARTELOT,1991,-0.5
MARTELOT,1992,-3.5
MARTELOT,1993,-2.0
MARTELOT,1994,0.0
MARTELOT,1995,-1.0
MARTELOT,1996,-3.0
MARTELOT,1997,-3.0
MARTELOT,1998,-6.0
MARTELOT,1999,-5.0
MARTELOT,2000,-1.5
MARTELOT,2001,-0.5
MARTELOT,2006,-2.0
MARTELOT,2008,0.0
MARTELOT,2009,0.0
MARTELOT,2010,0.0
MARTELOT,2011,-3.0
MARTELOT,2012,2.0
MARTELOT,2013,1.0
MARTIAL,1943,-190.0
MARTIAL,1970,-80.0
MARTIAL,1984,-165.0
MARTIAL,2002,-190.0
MARTIAL,2003,0.0
MARTIAL ESTE,2010,0.0
MARTIAL ESTE,2011,5.0
MARTINETS,1895,-4.0
MARTINETS,1896,0.0
MARTINETS,1897,0.0
MARTINETS,1898,0.0
MARTINETS,1899,-1.0
MARTINETS,1900,0.0
MARTINETS,1901,-1.0
MARTINETS,1902,1.0
MARTINETS,1903,0.0
MARTINETS,1904,1.0
MARTINETS,1905,0.0
MARTINETS,1906,-2.0
MARTINETS,1907,1.0
MARTINETS,1908,0.0
MARTINETS,1909,-1.0
MARTINETS,1910,1.0
MARTINETS,1911,-10.0
MARTINETS,1912,0.0
MARTINETS,1913,1.0
MARTINETS,1915,16.0
MARTINETS,1916,8.0
MARTINETS,1917,4.0
MARTINETS,1918,10.0
MARTINETS,1919,200.0
MARTINETS,1920,-15.0
MARTINETS,1921,-10.0
MARTINETS,1923,25.0
MARTINETS,1924,8.0
MARTINETS,1925,0.0
MARTINETS,1926,2.0
MARTINETS,1927,-1.0
MARTINETS,1929,-12.0
MARTINETS,1930,-3.0
MARTINETS,1931,4.0
MARTINETS,1932,5.0
MARTINETS,1933,4.0
MARTINETS,1935,-8.0
MARTINETS,1937,8.0
MARTINETS,1938,-2.0
MARTINETS,1939,2.0
MARTINETS,1941,-6.0
MARTINETS,1943,0.0
MARTINETS,1946,-46.0
MARTINETS,1947,-13.0
MARTINETS,1949,6.0
MARTINETS,1950,-10.0
MARTINETS,1951,-10.0
MARTINETS,1953,-12.0
MARTINETS,1954,-2.0
MARTINETS,1955,2.0
MARTINETS,1957,-8.0
MARTINETS,1958,1.0
MARTINETS,1959,-4.0
MARTINETS,1960,-19.0
MARTINETS,1961,-14.0
MARTINETS,1962,0.0
MARTINETS,1963,0.0
MARTINETS,1974,0.0
MARTINETS,1975,0.0
MARUKHSKIY,1920,-250.0
MARUKHSKIY,1964,-338.0
MARUKHSKIY,1966,-35.7
MARUKHSKIY,1967,-19.4
MARUKHSKIY,1968,-7.3
MARUKHSKIY,1969,-18.5
MARUKHSKIY,1970,-7.8
MARUKHSKIY,1971,-7.9
MARUKHSKIY,1972,-12.9
MARUKHSKIY,1973,-5.0
MARUKHSKIY,1974,-7.7
MARUKHSKIY,1976,-4.5
MARUKHSKIY,1977,-8.5
MARUKHSKIY,1978,-4.0
MARUKHSKIY,1979,-4.5
MARUKHSKIY,1980,-13.0
MARUKHSKIY,1981,-0.6
MARUKHSKIY,1982,-7.9
MARUKHSKIY,1983,-8.5
MARUKHSKIY,1984,0.0
MARUKHSKIY,1985,-8.8
MARUKHSKIY,1986,-3.0
MARUKHSKIY,1987,-2.6
MARUKHSKIY,1988,-3.7
MARUKHSKIY,1989,-4.3
MARUKHSKIY,1990,-4.8
MARUKHSKIY,1994,0.0
MARUKHSKIY,1995,3.0
MARUKHSKIY,1996,0.0
MARUKHSKIY,1997,-8.0
MARUKHSKIY,1998,-13.0
MARUKHSKIY,1999,-10.0
MARUKHSKIY,2000,-4.0
MARY-POWELL,1980,-350.0
MARZELL F.,1883,-72.0
MARZELL F.,1892,-8.8
MARZELL F.,1893,-9.4
MARZELL F.,1894,-5.3
MARZELL F.,1895,-17.6
MARZELL F.,1896,-19.4
MARZELL F.,1897,-7.8
MARZELL F.,1899,-12.8
MARZELL F.,1901,-19.9
MARZELL F.,1902,-16.2
MARZELL F.,1904,-18.5
MARZELL F.,1905,-9.0
MARZELL F.,1906,7.5
MARZELL F.,1907,-41.0
MARZELL F.,1909,-7.0
MARZELL F.,1910,-11.0
MARZELL F.,1911,-11.2
MARZELL F.,1912,-13.3
MARZELL F.,1913,-3.6
MARZELL F.,1915,-15.6
MARZELL F.,1916,-3.1
MARZELL F.,1917,-1.5
MARZELL F.,1918,-23.0
MARZELL F.,1919,-5.0
MARZELL F.,1921,-65.0
MARZELL F.,1922,-12.0
MARZELL F.,1923,-20.0
MARZELL F.,1924,-53.0
MARZELL F.,1925,-17.0
MARZELL F.,1926,-19.0
MARZELL F.,1927,-2.5
MARZELL F.,1928,-3.5
MARZELL F.,1929,-96.0
MARZELL F.,1930,-2.8
MARZELL F.,1931,-137.2
MARZELL F.,1932,-12.1
MARZELL F.,1933,-19.9
MARZELL F.,1934,-11.2
MARZELL F.,1935,-9.3
MARZELL F.,1936,-2.6
MARZELL F.,1937,-11.6
MARZELL F.,1938,-4.7
MARZELL F.,1939,-29.1
MARZELL F.,1940,-25.1
MARZELL F.,1941,-11.6
MARZELL F.,1942,-8.4
MARZELL F.,1943,-23.0
MARZELL F.,1944,-36.4
MARZELL F.,1945,-5.5
MARZELL F.,1946,-69.0
MARZELL F.,1947,-35.0
MARZELL F.,1948,-0.6
MARZELL F.,1950,-30.0
MARZELL F.,1951,-13.5
MARZELL F.,1952,-15.0
MARZELL F.,1953,-31.2
MARZELL F.,1954,-22.0
MARZELL F.,1956,-2.0
MARZELL F.,1957,0.0
MARZELL F.,1958,-21.5
MARZELL F.,1959,-16.1
MARZELL F.,1960,-9.5
MARZELL F.,1961,-16.3
MARZELL F.,1962,-11.0
MARZELL F.,1963,-4.9
MARZELL F.,1964,-14.8
MARZELL F.,1965,-1.3
MARZELL F.,1966,-6.9
MARZELL F.,1968,-13.4
MARZELL F.,1969,-5.0
MARZELL F.,1974,5.5
MARZELL F.,1975,5.8
MARZELL F.,1976,3.3
MARZELL F.,1977,10.1
MARZELL F.,1978,8.8
MARZELL F.,1979,7.7
MARZELL F.,1980,13.5
MARZELL F.,1981,16.0
MARZELL F.,1982,21.5
MARZELL F.,1983,10.5
MARZELL F.,1984,6.5
MARZELL F.,1985,11.7
MARZELL F.,1986,2.5
MARZELL F.,1987,2.7
MARZELL F.,1988,0.2
MARZELL F.,1989,2.0
MARZELL F.,1990,-2.8
MARZELL F.,1991,-4.0
MARZELL F.,1992,-6.8
MARZELL F.,1993,1.7
MARZELL F.,1994,-6.8
MARZELL F.,1995,-3.6
MARZELL F.,1996,-6.7
MARZELL F.,1997,-9.9
MARZELL F.,1998,-10.4
MARZELL F.,1999,-9.1
MARZELL F.,2000,-9.2
MARZELL F.,2001,-6.8
MARZELL F.,2002,-9.6
MARZELL F.,2003,-22.9
MARZELL F.,2004,-12.3
MARZELL F.,2005,-12.2
MARZELL F.,2006,-20.5
MARZELL F.,2008,-38.6
MARZELL F.,2009,-42.0
MARZELL F.,2011,-20.0
MARZELL F.,2012,-24.0
MARZELL F.,2013,-7.0
MATHAIAS,2011,-23.0
MAURER K.(GLO.),1896,-117.0
MAURER K.(GLO.),1963,-5.0
MAURER K.(GLO.),1964,-11.6
MAURER K.(GLO.),1965,2.5
MAURER K.(GLO.),1966,4.2
MAURER K.(GLO.),1967,5.9
MAURER K.(GLO.),1968,1.4
MAURER K.(GLO.),1969,-3.0
MAURER K.(GLO.),1970,12.5
MAURER K.(GLO.),1971,-2.2
MAURER K.(GLO.),1972,1.1
MAURER K.(GLO.),1973,-2.3
MAURER K.(GLO.),1974,4.5
MAURER K.(GLO.),1975,3.5
MAURER K.(GLO.),1976,0.5
MAURER K.(GLO.),1977,-0.7
MAURER K.(GLO.),1978,3.0
MAURER K.(GLO.),1979,-1.4
MAURER K.(GLO.),1980,4.0
MAURER K.(GLO.),1981,1.2
MAURER K.(GLO.),1982,-2.7
MAURER K.(GLO.),1983,-3.1
MAURER K.(GLO.),1984,2.0
MAURER K.(GLO.),1985,-0.6
MAURER K.(GLO.),1986,-5.9
MAURER K.(GLO.),1987,2.4
MAURER K.(GLO.),1988,-4.6
MAURER K.(GLO.),1989,1.6
MAURER K.(GLO.),1990,-2.7
MAURER K.(GLO.),1991,0.2
MAURER K.(GLO.),1992,-7.6
MAURER K.(GLO.),1993,-1.0
MAURER K.(GLO.),1994,-3.9
MAURER K.(GLO.),1995,3.0
MAURER K.(GLO.),1996,-3.0
MAURER K.(GLO.),1997,4.0
MAURER K.(GLO.),1998,-3.4
MAURER K.(GLO.),1999,0.0
MAURER K.(GLO.),2000,-2.2
MAURER K.(GLO.),2001,0.9
MAURER K.(GLO.),2002,-3.5
MAURER K.(GLO.),2003,-5.9
MAURER K.(GLO.),2005,2.4
MAURER K.(GLO.),2006,-1.4
MAURER K.(GLO.),2008,-2.9
MAURER K.(GLO.),2009,-3.0
MAURER K.(GLO.),2010,-3.0
MAURER K.(GLO.),2011,-8.0
MAURER K.(GLO.),2012,-11.0
MAURER K.(GLO.),2013,-2.0
MAURER K.(VEN.),1897,-12.0
MAURER K.(VEN.),1901,-77.3
MAURER K.(VEN.),1902,-9.0
MAURER K.(VEN.),1903,-9.5
MAURER K.(VEN.),1904,-31.3
MAURER K.(VEN.),1905,-20.0
MAURER K.(VEN.),1908,-157.0
MAURER K.(VEN.),1912,-92.0
MAURER K.(VEN.),1917,-320.0
MAURER K.(VEN.),1923,-320.0
MAURER K.(VEN.),1925,-6.7
MAURER K.(VEN.),1927,-2.0
MAURER K.(VEN.),1929,-23.9
MAURER K.(VEN.),1931,-8.3
MAURER K.(VEN.),1933,-13.1
MAURER K.(VEN.),1935,-17.3
MAURER K.(VEN.),1937,-15.2
MAURER K.(VEN.),1939,-6.4
MAURER K.(VEN.),1941,-15.4
MAURER K.(VEN.),1943,-20.8
MAURER K.(VEN.),1946,-28.5
MAURER K.(VEN.),1948,-42.0
MAURER K.(VEN.),1950,-45.7
MAURER K.(VEN.),1952,-2.0
MAURER K.(VEN.),1954,-66.5
MAURER K.(VEN.),1958,-6.5
MAURER K.(VEN.),1960,-55.2
MAURER K.(VEN.),1962,-14.6
MAURER K.(VEN.),1963,-14.7
MAURER K.(VEN.),1964,-348.0
MAURER K.(VEN.),1966,-13.0
MAURER K.(VEN.),1970,-15.0
MAURER K.(VEN.),1972,-16.0
MAURER K.(VEN.),1973,-15.0
MAURER K.(VEN.),1983,-15.5
MAURER K.(VEN.),1984,9.0
MAURER K.(VEN.),1985,-6.9
MAURER K.(VEN.),1987,-6.8
MAURER K.(VEN.),1988,-10.2
MAURER K.(VEN.),1989,-6.1
MAURER K.(VEN.),1990,-2.2
MAURER K.(VEN.),1992,-61.8
MAURER K.(VEN.),1993,-8.8
MAURER K.(VEN.),1994,-6.5
MAZAMA,1970,46.0
MAZAMA,1974,99.0
MAZARSKIY,1962,-62.0
MAZARSKIY,1964,127.0
MAZARSKIY,1965,-38.0
MAZARSKIY,1966,9.0
MAZARSKIY,1967,-178.0
MAZARSKIY,1970,11.0
MAZARSKIY,1975,-13.0
MAZARSKIY,1976,-26.0
MAZARSKIY,1978,-19.0
MAZARSKIY,1979,-3.0
MAZARSKIY,1980,-30.0
MAZARSKIY,1981,-47.8
MAZARSKIY,1982,-25.1
MAZARSKIY,1983,-16.3
MAZARSKIY,1984,-10.4
MAZARSKIY,1985,-20.3
MAZARSKIY,1987,-15.1
MAZARSKIY,1990,-40.3
MAZIA (VEDR. DI) / MATSCHERF.,1927,-16.6
MAZIA (VEDR. DI) / MATSCHERF.,1928,-12.4
MAZIA (VEDR. DI) / MATSCHERF.,1929,-39.0
MAZIA (VEDR. DI) / MATSCHERF.,1930,-15.6
MAZIA (VEDR. DI) / MATSCHERF.,1931,-24.2
MAZIA (VEDR. DI) / MATSCHERF.,1932,-10.0
MAZIA (VEDR. DI) / MATSCHERF.,1933,-7.8
MAZIA (VEDR. DI) / MATSCHERF.,1934,-55.8
MAZIA (VEDR. DI) / MATSCHERF.,1935,-25.5
MAZIA (VEDR. DI) / MATSCHERF.,1936,-5.7
MAZIA (VEDR. DI) / MATSCHERF.,1937,-15.5
MAZIA (VEDR. DI) / MATSCHERF.,1938,-14.2
MAZIA (VEDR. DI) / MATSCHERF.,1939,-24.2
MAZIA (VEDR. DI) / MATSCHERF.,1941,-111.0
MAZIA (VEDR. DI) / MATSCHERF.,1942,-46.0
MAZIA (VEDR. DI) / MATSCHERF.,1948,-29.8
MAZIA (VEDR. DI) / MATSCHERF.,1950,10.0
MAZIA (VEDR. DI) / MATSCHERF.,1953,-12.8
MC CARTY,1909,-360.0
MC CARTY,1925,-1503.0
MC CARTY,1927,-2230.0
MC CARTY,1942,-8437.0
MC CARTY,1950,-10111.0
MC CARTY,1983,-1139.0
MC CARTY,1984,120.0
MC CARTY,1986,100.0
MC CARTY,1994,215.0
MC CARTY,2000,-298.0
MC CARTY,2004,-562.0
MC CARTY,2006,-32.0
MC CARTY,2007,-45.0
MC CARTY,2011,-530.0
MC WHAEBREEN,1961,-77.0
MC WHAEBREEN,1990,-388.0
MC WHAEBREEN,2002,-402.0
MCBRIDE,1974,-75.0
MCBRIDE,1980,-600.0
MCBRIDE,2011,-2440.0
MCCALL,1906,0.0
MCCALL,1958,-272.0
MCCALL,1970,-48.0
MCCALL,1971,9.0
MCCALL,1993,-285.0
MCCALL,1994,-5.4
MCCALL,1995,-19.0
MCCALL,1998,-76.0
MCCALL,1999,-13.0
MCCALL,2000,-14.0
MCCALL,2005,-41.0
MEARES,1905,2500.0
MEARES,1966,50.0
MEARES,1974,125.0
MEARES,1976,-30.0
MEARES,1985,110.0
MEARES,2011,300.0
MEDVEZHIY,1963,1400.0
MEDVEZHIY,1965,75.0
MEDVEZHIY,1966,-105.0
MEDVEZHIY,1967,-153.0
MEDVEZHIY,1969,-66.0
MEDVEZHIY,1970,-65.0
MEDVEZHIY,1975,150.0
MEDVEZHIY,1981,-910.0
MEDVEZHIY,1982,-29.5
MEDVEZHIY,1983,-15.2
MEDVEZHIY,1984,-18.2
MEDVEZHIY,1985,-16.7
MELANG,1959,-2000.0
MELANG,1971,800.0
MELANG,1982,70.0
MELANG,1998,30.0
MELANG,2002,-30.0
MELHUISH,1987,-220.0
MELIMOYU ESTE,2014,-1152.0
MELIMOYU OESTE,2012,-1228.0
MELIMOYU SUR,2013,-875.0
MENDENHALL,1974,-20.0
MENDENHALL,1980,-75.0
MENDENHALL,2010,-727.0
MENTOLAT (LENGUA SUR),2011,-462.0
MEOLA,2001,-1720.0
MER DE GLACE,1866,-411.0
MER DE GLACE,1885,-922.0
MER DE GLACE,1895,174.0
MER DE GLACE,1921,-277.0
MER DE GLACE,1923,174.0
MER DE GLACE,1924,47.0
MER DE GLACE,1925,-52.0
MER DE GLACE,1928,0.0
MER DE GLACE,1929,-7.5
MER DE GLACE,1933,-172.0
MER DE GLACE,1935,-34.0
MER DE GLACE,1937,-64.0
MER DE GLACE,1938,-17.0
MER DE GLACE,1945,20.0
MER DE GLACE,1946,90.0
MER DE GLACE,1948,-20.0
MER DE GLACE,1949,-12.0
MER DE GLACE,1950,-35.0
MER DE GLACE,1951,0.0
MER DE GLACE,1956,-182.0
MER DE GLACE,1959,-30.0
MER DE GLACE,1962,-30.0
MER DE GLACE,1965,-8.0
MER DE GLACE,1966,-10.0
MER DE GLACE,1967,-10.0
MER DE GLACE,1969,-110.0
MER DE GLACE,1970,20.0
MER DE GLACE,1971,10.0
MER DE GLACE,1972,10.0
MER DE GLACE,1976,50.0
MER DE GLACE,1977,20.0
MER DE GLACE,1978,18.0
MER DE GLACE,1979,8.0
MER DE GLACE,1980,10.0
MER DE GLACE,1981,5.0
MER DE GLACE,1982,5.0
MER DE GLACE,1983,3.0
MER DE GLACE,1984,3.0
MER DE GLACE,1985,1.0
MER DE GLACE,1986,1.0
MER DE GLACE,1987,0.0
MER DE GLACE,1988,13.0
MER DE GLACE,1989,0.0
MER DE GLACE,1990,2.0
MER DE GLACE,1991,5.0
MER DE GLACE,1996,-55.0
MER DE GLACE,1997,-33.0
MER DE GLACE,1998,-5.0
MER DE GLACE,1999,-30.0
MER DE GLACE,2000,-39.0
MER DE GLACE,2001,-36.0
MER DE GLACE,2002,-82.0
MER DE GLACE,2003,-20.0
MER DE GLACE,2004,-40.0
MER DE GLACE,2005,-30.0
MER DE GLACE,2006,15.0
MER DE GLACE,2007,-24.0
MER DE GLACE,2008,-76.0
MER DE GLACE,2009,-56.0
MER DE GLACE,2010,-34.0
MER DE GLACE,2011,-71.0
MER DE GLACE,2012,-29.0
MER DE GLACE,2013,0.0
MEREN,1936,-2150.0
MEREN,1942,-323.0
MEREN,1962,-478.0
MEREN,1972,-374.0
MEREN,1973,-15.0
MEREN,1975,-185.0
MEREN,1990,-500.0
MERU,1987,-275.0
MERU,2000,-120.0
MESERVE MPII,1981,-1.9
MESERVE MPII,1983,-0.1
MESERVE MPII,1985,-5.1
MESERVE MPII,1986,1.1
MESERVE MPII,1987,-1.7
MESERVE MPII,1988,2.0
MESERVE MPII,1989,-0.1
MESERVE MPII,1990,-0.2
MESERVE MPII,1992,-3.3
METALILLE,2011,-24.0
MGU,1960,-10.0
MGU,1968,-560.0
MGU,1974,-230.0
MGU,1977,-40.0
MGU,1981,-10.0
MIAGE,1932,1.4
MIAGE,1933,0.5
MIAGE,1934,0.0
MIAGE,1935,-36.0
MIAGE,1936,0.0
MIAGE,1937,-10.0
MIAGE,1938,-6.0
MIAGE,1939,0.0
MIAGE,1940,0.0
MIAGE,1941,0.0
MIAGE,1942,0.0
MIAGE,1947,-0.5
MIAGE,1951,-5.0
MIAGE,1952,-5.0
MIAGE,1953,-10.0
MIAGE,1954,-8.0
MIAGE,1955,-5.0
MIAGE,1956,-6.0
MIAGE,1957,0.0
MIAGE,1958,-5.0
MIAGE,1959,-5.0
MIAGE,1960,-2.0
MIAGE,1961,-5.0
MIAGE,1962,-1.5
MIAGE,1963,0.0
MIAGE,1964,-2.0
MIAGE,1965,-4.0
MIAGE,1966,-3.0
MIAGE,1967,-3.0
MIAGE,1968,1.0
MIDDLE TOKLAT,1992,-769.0
MIDTDALSBREEN,1983,8.0
MIDTDALSBREEN,1984,-5.0
MIDTDALSBREEN,1985,-11.0
MIDTDALSBREEN,1986,-9.0
MIDTDALSBREEN,1987,10.0
MIDTDALSBREEN,1988,-5.0
MIDTDALSBREEN,1989,9.0
MIDTDALSBREEN,1990,15.0
MIDTDALSBREEN,1991,-8.0
MIDTDALSBREEN,1992,2.0
MIDTDALSBREEN,1993,7.0
MIDTDALSBREEN,1994,12.0
MIDTDALSBREEN,1995,5.0
MIDTDALSBREEN,1996,1.0
MIDTDALSBREEN,1997,-7.0
MIDTDALSBREEN,1998,-1.0
MIDTDALSBREEN,1999,3.0
MIDTDALSBREEN,2000,8.0
